cian_id,price_rub,rooms_count,total_area,kitchen_area,floor_number,floors_total,is_newbuilding,photos_count,district,metro_name,metro_minutes,address_full,lat,lon,jk_name,decoration,building_material,luxury_description,luxury_photo,luxury_reason
318165983,167970000,3.0,152.7,16.0,22,53,True,3,Раменки,Поклонная,21.0,"Москва, ЗАО, район Раменки, Мосфильмовская улица, 8",55.723592,37.527256,Дом на Мосфильмовской,,monolithBrick,50,63,
328091383,340000000,3.0,128.9,15.0,5,6,True,3,Хамовники,Кропоткинская,8.0,"Москва, ЦАО, район Хамовники, Пожарский переулок, 3",55.740254,37.60434,Villa Grace,,monolithBrick,50,62,
328980118,34288389,3.0,81.34,10.0,7,26,True,3,Покровское-Стрешнево,Тушинская,7.0,"Москва, СЗАО, район Покровское-Стрешнево",55.8296196758681,37.4393997949031,СИТИДЗЕН,without,monolith,50,59,
315693762,4671000,6.0,311.0,39.0,8,9,True,3,Басманный,Курская,12.0,"Москва, ЦАО, район Басманный, Казарменный переулок, 3",55.757273,37.649732,Дом на Покровском бульваре,,monolithBrick,50,47,
327696818,22578400,2.0,52.0,20.8,2,38,True,3,Головинский,Водный стадион,11.0,"Москва, САО, район Головинский, Нарвин ЖК, к1.3",55.842095307728,37.49807904760509,Нарвин,fine,monolith,50,41,
328544654,100000000,4.0,125.0,20.1,32,40,True,3,Раменки,Минская,16.0,"Москва, ЗАО, район Раменки, улица МЖД Киевское 5-й километр, 5с32",55.7270763817637,37.5144194034254,Нова,without,monolithBrick,50,35,
326022457,17362953,,22.67,,14,55,True,3,Хорошево-Мневники,Хорошёво,7.0,"Москва, СЗАО, район Хорошево-Мневники, Джойс ЖК",55.7741898598792,37.5077421542052,Джойс,preFine,monolith,50,59,
328099582,275000000,3.0,106.3,,3,15,True,3,Хамовники,Фрунзенская,8.0,"Москва, ЦАО, район Хамовники, Олсуфьевский переулок, 9к1",55.732702,37.579933,White Khamovniki,,monolith,50,60,
317202000,129900000,4.0,164.1,23.0,5,5,True,3,Басманный,Чистые пруды,17.0,"Москва, ЦАО, район Басманный, улица Покровка, 42С6",55.762049,37.653954,,,brick,50,61,
322684341,162750000,3.0,108.5,,3,15,True,3,Раменки,Ломоносовский проспект,8.0,"Москва, ЗАО, район Раменки, Мосфильмовская улица, 31А",55.7116896001609,37.5129732453687,КИНГ&САНС,without,monolith,50,48,
329240949,28755000,1.0,42.6,19.7,5,24,True,3,Хорошево-Мневники,Терехово ,6.0,"Москва, СЗАО, район Хорошево-Мневники, улица Нижние Мневники, 62В",55.755859753536996,37.47121823290043,Остров,without,monolith,50,46,
328537224,141000000,4.0,132.0,10.0,39,41,True,3,Хорошевский,Петровский Парк,16.0,"Москва, САО, район Хорошевский, Ленинградский проспект, 37/3",55.79307,37.541853,Прайм Парк,,monolith,50,49,
318280441,450000000,5.0,340.0,40.0,7,7,True,3,Арбат,Арбатская,7.0,"Москва, ЦАО, район Арбат, Большой Афанасьевский переулок, 28",55.749603,37.597872,Афанасьевский,,brick,50,39,
329214071,371757894,3.0,134.1,,3,6,True,3,Якиманка,Новокузнецкая,10.0,"Москва, ЦАО, район Якиманка, Софийская набережная, 34С3",55.7463922322426,37.622796830688,Клубный дом DUO,preFine,monolithBrick,50,41,
327532598,179500000,4.0,138.0,10.0,25,41,True,3,Хорошевский,Петровский Парк,15.0,"Москва, САО, район Хорошевский, Ленинградский проспект, 37/6",55.794173,37.542213,Прайм Парк,,monolith,50,47,
325277700,260000000,5.0,206.0,12.0,5,9,True,3,Хамовники,Киевская,7.0,"Москва, ЦАО, район Хамовники, 7-й Ростовский переулок, 15",55.741115,37.573151,,,monolithBrick,50,59,
329286716,48180000,3.0,87.6,22.2,3,24,True,3,Хорошево-Мневники,Терехово ,6.0,"Москва, СЗАО, район Хорошево-Мневники, улица Нижние Мневники, 62В",55.755859753536996,37.47121823290043,Остров,without,monolith,50,41,
326558800,315000000,6.0,287.0,15.0,35,41,True,3,Хорошевский,Петровский Парк,16.0,"Москва, САО, район Хорошевский, Ленинградский проспект, 37/5",55.793875,37.541018,Прайм Парк,,monolith,50,46,
329026901,19550215,,30.1,,40,53,True,3,Свиблово,Ботанический сад,11.0,"Москва, СВАО, район Свиблово, проезд Серебрякова, 11к2",55.848872,37.650388,Afi Tower,fine,monolith,50,37,
315606513,299000000,6.0,319.0,13.0,6,6,True,3,Мещанский,Сухаревская,5.0,"Москва, ЦАО, район Мещанский, Большой Сухаревский переулок, 24",55.770558,37.630355,,,monolithBrick,50,44,
327324580,25120693,1.0,42.9,,15,23,True,3,Ростокино,Ботанический сад,10.0,"Москва, СВАО, район Ростокино, Союз ЖК",55.838585466825,37.6423546236366,СОЮЗ,without,monolithBrick,50,50,
323701262,62000000,2.0,84.0,25.0,46,79,True,3,Пресненский,Москва-Сити,4.0,"Москва, ЦАО, район Пресненский, 1-й Красногвардейский проезд, 22с1",55.751138,37.533742,NEVA TOWERS,,monolith,50,60,
325482392,17369572,1.0,37.4,13.3,10,28,True,3,Южнопортовый,Дубровка,4.0,"Москва, ЮВАО, район Южнопортовый, Юго-Восточный ао",55.7203451385838,37.6771216478123,Дубровка от Гранель,without,monolith,50,53,
328290917,75475247,2.0,59.7,8.3,2,19,True,3,Тверской,Новослободская,3.0,"Москва, ЦАО, район Тверской, Новослободская улица, 19",55.7805608489843,37.5985387863664,Клубный дом Энигмия,without,monolith,50,55,
327120748,45147340,3.0,77.8,25.6,2,30,True,3,Кунцево,Кунцевская,9.0,"Москва, ЗАО, район Кунцево, улица Ивана Франко, 20к3",55.7284103164882,37.4358761184741,Кутузовский квартал,fine,monolith,50,40,
322366511,460000000,4.0,196.0,15.0,2,4,True,3,Хамовники,Кропоткинская,14.0,"Москва, ЦАО, район Хамовники, Пречистенская набережная, 7",55.736914,37.601519,Кленовый DOM,,monolith,50,57,
327323798,18341663,1.0,35.1,10.8,5,19,True,3,Печатники,Печатники,13.0,"Москва, ЮВАО, район Печатники, Адмирал ЖК",55.6972793468811,37.7237961031792,Адмирал,without,monolith,50,55,
326366212,133648230,3.0,112.3,10.0,3,19,True,3,Тверской,Новослободская,3.0,"Москва, ЦАО, район Тверской, Новослободская улица, 19",55.78049887342323,37.59860584159124,Клубный дом Энигмия,without,monolith,50,63,
326878525,20532928,1.0,37.7,15.9,2,34,True,3,Щукино,Стрешнево,3.0,"Москва, СЗАО, район Щукино, 1-й Красногорский проезд",55.8139149484222,37.4843437943321,МОМЕНТС,preFine,monolithBrick,50,63,
328494168,28285020,3.0,54.8,15.5,2,27,True,3,Южнопортовый,Дубровка,12.0,"Москва, ЮВАО, район Южнопортовый, Новоостаповская улица, 6АС1",55.720137370467306,37.66733648940813,Симоновский Вал,without,,50,59,
326130429,121000000,2.0,92.0,7.0,4,13,True,3,Пресненский,Улица 1905 года,13.0,"Москва, ЦАО, район Пресненский, улица Сергея Макеева, 9к1",55.760915,37.550208,RedSide,,brick,50,42,
325111598,295000000,4.0,140.5,,2,12,True,3,Хамовники,Киевская,18.0,"Москва, ЦАО, район Хамовники, Погодинская улица, 4",55.734973,37.571013,GRAND DELUXE на Плющихе,,monolith,50,39,
326518943,56870700,1.0,48.9,20.5,5,48,True,3,Пресненский,Улица 1905 года,15.0,"Москва, ЦАО, район Пресненский, Начало ЖК",55.7599161004126,37.5476984120223,Начало,without,monolith,50,57,
319181814,124000000,5.0,168.0,,20,41,True,3,Хорошевский,ЦСКА,13.0,"Москва, САО, район Хорошевский, Ленинградский проспект, 37/6",55.794173,37.542213,Прайм Парк,,monolith,50,42,
328848789,47000000,4.0,84.0,20.0,40,51,True,3,Пресненский,Шелепиха,5.0,"Москва, ЦАО, район Пресненский, Шмитовский проезд, 39к6",55.754772,37.525802,Headliner,,,50,36,
328438400,82791400,2.0,73.7,5.7,4,8,True,3,Замоскворечье,Павелецкая,8.0,"Москва, ЦАО, район Замоскворечье, Шлюзовая набережная, 3",55.73212541040906,37.64245998778826,Монблан,without,monolith,50,56,
326735557,164500000,4.0,138.0,,36,41,True,3,Хорошевский,ЦСКА,13.0,"Москва, САО, район Хорошевский, Ленинградский проспект, 37/6",55.794173,37.542213,Прайм Парк,,monolith,50,63,
327542717,17422544,,23.82,,22,52,True,3,Можайский,Давыдково,5.0,"Москва, ЗАО, район Можайский, Верейская улица, 29с32Д",55.7085620723885,37.4350017460307,СЕТ,without,monolith,50,55,
327572893,500000000,4.0,210.0,30.0,4,4,True,3,Раменки,Минская,14.0,"Москва, ЗАО, район Раменки, Минская улица, 2Вк6",55.717072,37.506352,Снегири Эко,,monolith,50,43,
325733243,459000000,4.0,200.0,14.8,2,4,True,3,Таганский,Китай-город,5.0,"Москва, ЦАО, район Таганский, улица Солянка, 7",55.752409,37.64039,Дом с Атлантами,,monolith,50,52,
328442574,21647610,1.0,31.0,11.7,30,44,True,3,Кунцево,Кунцевская,13.0,"Москва, ЗАО, район Кунцево, 48-й кв-л, Среда на Кутузовском ЖК, к5",55.7289005917846,37.4329464696189,Среда на Кутузовском,preFine,monolith,50,59,
329237455,347427649,4.0,188.65,,6,19,True,3,Таганский,Чкаловская,8.0,"Москва, ЦАО, район Таганский, переулок Обуха",55.7529001714741,37.6529328601187,Резиденции Воронцова,without,monolithBrick,50,59,
329190093,125000000,3.0,133.0,14.5,4,8,True,3,Арбат,Смоленская,3.0,"Москва, ЦАО, район Арбат, улица Арбат, 51С1",55.74754,37.586661,,,brick,50,63,
321616278,19039806,,34.64,8.1,2,13,True,3,Москворечье-Сабурово,Варшавская,12.0,"Москва, ЮАО, район Москворечье-Сабурово, Лайф Варшавская ЖК, 6",55.6484134284987,37.6321164530659,Лайф Варшавская,fine,monolithBrick,50,52,
